Country,Continent,Date,Cases
Andorra,Europe,1/22/2020,0
Andorra,Europe,1/23/2020,0
Andorra,Europe,1/24/2020,0
Andorra,Europe,1/25/2020,0
Andorra,Europe,1/26/2020,0
Andorra,Europe,1/27/2020,0
Andorra,Europe,1/28/2020,0
Andorra,Europe,1/29/2020,0
Andorra,Europe,1/30/2020,0
Andorra,Europe,1/31/2020,0
Andorra,Europe,2/1/2020,0
Andorra,Europe,2/2/2020,0
Andorra,Europe,2/3/2020,0
Andorra,Europe,2/4/2020,0
Andorra,Europe,2/5/2020,0
Andorra,Europe,2/6/2020,0
Andorra,Europe,2/7/2020,0
Andorra,Europe,2/8/2020,0
Andorra,Europe,2/9/2020,0
Andorra,Europe,2/10/2020,0
Andorra,Europe,2/11/2020,0
Andorra,Europe,2/12/2020,0
Andorra,Europe,2/13/2020,0
Andorra,Europe,2/14/2020,0
Andorra,Europe,2/15/2020,0
Andorra,Europe,2/16/2020,0
Andorra,Europe,2/17/2020,0
Andorra,Europe,2/18/2020,0
Andorra,Europe,2/19/2020,0
Andorra,Europe,2/20/2020,0
Andorra,Europe,2/21/2020,0
Andorra,Europe,2/22/2020,0
Andorra,Europe,2/23/2020,0
Andorra,Europe,2/24/2020,0
Andorra,Europe,2/25/2020,0
Andorra,Europe,2/26/2020,0
Andorra,Europe,2/27/2020,0
Andorra,Europe,2/28/2020,0
Andorra,Europe,2/29/2020,0
Andorra,Europe,3/1/2020,0
Andorra,Europe,3/2/2020,1
Andorra,Europe,3/3/2020,1
Andorra,Europe,3/4/2020,1
Andorra,Europe,3/5/2020,1
Andorra,Europe,3/6/2020,1
Andorra,Europe,3/7/2020,1
Andorra,Europe,3/8/2020,1
Andorra,Europe,3/9/2020,1
Andorra,Europe,3/10/2020,1
Andorra,Europe,3/11/2020,1
Andorra,Europe,3/12/2020,1
Andorra,Europe,3/13/2020,1
Andorra,Europe,3/14/2020,1
Andorra,Europe,3/15/2020,1
Andorra,Europe,3/16/2020,2
Andorra,Europe,3/17/2020,39
Andorra,Europe,3/18/2020,39
Andorra,Europe,3/19/2020,53
Andorra,Europe,3/20/2020,75
Andorra,Europe,3/21/2020,88
Andorra,Europe,3/22/2020,113
Andorra,Europe,3/23/2020,133
Andorra,Europe,3/24/2020,164
Andorra,Europe,3/25/2020,188
Andorra,Europe,3/26/2020,224
Andorra,Europe,3/27/2020,267
Andorra,Europe,3/28/2020,308
Andorra,Europe,3/29/2020,334
Andorra,Europe,3/30/2020,370
Andorra,Europe,3/31/2020,376
Andorra,Europe,4/1/2020,390
Andorra,Europe,4/2/2020,428
Andorra,Europe,4/3/2020,439
Andorra,Europe,4/4/2020,466
Andorra,Europe,4/5/2020,501
Andorra,Europe,4/6/2020,525
Andorra,Europe,4/7/2020,545
Andorra,Europe,4/8/2020,564
Andorra,Europe,4/9/2020,583
Andorra,Europe,4/10/2020,601
Andorra,Europe,4/11/2020,601
Andorra,Europe,4/12/2020,638
Andorra,Europe,4/13/2020,646
Andorra,Europe,4/14/2020,659
Andorra,Europe,4/15/2020,673
Andorra,Europe,4/16/2020,673
Andorra,Europe,4/17/2020,696
Andorra,Europe,4/18/2020,704
Andorra,Europe,4/19/2020,713
Andorra,Europe,4/20/2020,717
Andorra,Europe,4/21/2020,717
Andorra,Europe,4/22/2020,723
Andorra,Europe,4/23/2020,723
Andorra,Europe,4/24/2020,731
Andorra,Europe,4/25/2020,738
Andorra,Europe,4/26/2020,738
Andorra,Europe,4/27/2020,743
Andorra,Europe,4/28/2020,743
Andorra,Europe,4/29/2020,743
Andorra,Europe,4/30/2020,745
Andorra,Europe,5/1/2020,745
Andorra,Europe,5/2/2020,747
Andorra,Europe,5/3/2020,748
Andorra,Europe,5/4/2020,750
Andorra,Europe,5/5/2020,751
Andorra,Europe,5/6/2020,751
Andorra,Europe,5/7/2020,752
Andorra,Europe,5/8/2020,752
Andorra,Europe,5/9/2020,754
Andorra,Europe,5/10/2020,755
Andorra,Europe,5/11/2020,755
Andorra,Europe,5/12/2020,758
Andorra,Europe,5/13/2020,760
Andorra,Europe,5/14/2020,761
Andorra,Europe,5/15/2020,761
Andorra,Europe,5/16/2020,761
Andorra,Europe,5/17/2020,761
Andorra,Europe,5/18/2020,761
Andorra,Europe,5/19/2020,761
Andorra,Europe,5/20/2020,762
Andorra,Europe,5/21/2020,762
Andorra,Europe,5/22/2020,762
Andorra,Europe,5/23/2020,762
Andorra,Europe,5/24/2020,762
Andorra,Europe,5/25/2020,763
Andorra,Europe,5/26/2020,763
Andorra,Europe,5/27/2020,763
Andorra,Europe,5/28/2020,763
Andorra,Europe,5/29/2020,764
Andorra,Europe,5/30/2020,764
Andorra,Europe,5/31/2020,764
Andorra,Europe,6/1/2020,765
Andorra,Europe,6/2/2020,844
Andorra,Europe,6/3/2020,851
Andorra,Europe,6/4/2020,852
Andorra,Europe,6/5/2020,852
Andorra,Europe,6/6/2020,852
Andorra,Europe,6/7/2020,852
Andorra,Europe,6/8/2020,852
Andorra,Europe,6/9/2020,852
Andorra,Europe,6/10/2020,852
Andorra,Europe,6/11/2020,852
Andorra,Europe,6/12/2020,853
Andorra,Europe,6/13/2020,853
Andorra,Europe,6/14/2020,853
Andorra,Europe,6/15/2020,853
Andorra,Europe,6/16/2020,854
Andorra,Europe,6/17/2020,854
Andorra,Europe,6/18/2020,855
Andorra,Europe,6/19/2020,855
Andorra,Europe,6/20/2020,855
Andorra,Europe,6/21/2020,855
Andorra,Europe,6/22/2020,855
Andorra,Europe,6/23/2020,855
Andorra,Europe,6/24/2020,855
Andorra,Europe,6/25/2020,855
Andorra,Europe,6/26/2020,855
Andorra,Europe,6/27/2020,855
Andorra,Europe,6/28/2020,855
Andorra,Europe,6/29/2020,855
Andorra,Europe,6/30/2020,855
Andorra,Europe,7/1/2020,855
Andorra,Europe,7/2/2020,855
Andorra,Europe,7/3/2020,855
Andorra,Europe,7/4/2020,855
Andorra,Europe,7/5/2020,855
Andorra,Europe,7/6/2020,855
Andorra,Europe,7/7/2020,855
Andorra,Europe,7/8/2020,855
Andorra,Europe,7/9/2020,855
Andorra,Europe,7/10/2020,855
Andorra,Europe,7/11/2020,855
Andorra,Europe,7/12/2020,855
Andorra,Europe,7/13/2020,858
Andorra,Europe,7/14/2020,861
Andorra,Europe,7/15/2020,862
Andorra,Europe,7/16/2020,877
Andorra,Europe,7/17/2020,880
Andorra,Europe,7/18/2020,880
Andorra,Europe,7/19/2020,880
Andorra,Europe,7/20/2020,884
Andorra,Europe,7/21/2020,884
Andorra,Europe,7/22/2020,889
Andorra,Europe,7/23/2020,889
Andorra,Europe,7/24/2020,897
Andorra,Europe,7/25/2020,897
Andorra,Europe,7/26/2020,897
Andorra,Europe,7/27/2020,907
Andorra,Europe,7/28/2020,907
Andorra,Europe,7/29/2020,918
Andorra,Europe,7/30/2020,922
Andorra,Europe,7/31/2020,925
Andorra,Europe,8/1/2020,925
Andorra,Europe,8/2/2020,925
Andorra,Europe,8/3/2020,937
Andorra,Europe,8/4/2020,939
Andorra,Europe,8/5/2020,939
Andorra,Europe,8/6/2020,944
Andorra,Europe,8/7/2020,955
Andorra,Europe,8/8/2020,955
Andorra,Europe,8/9/2020,955
Andorra,Europe,8/10/2020,963
Andorra,Europe,8/11/2020,963
Andorra,Europe,8/12/2020,977
Andorra,Europe,8/13/2020,981
Andorra,Europe,8/14/2020,989
Andorra,Europe,8/15/2020,989
Andorra,Europe,8/16/2020,989
Andorra,Europe,8/17/2020,1005
Andorra,Europe,8/18/2020,1005
Andorra,Europe,8/19/2020,1024
Andorra,Europe,8/20/2020,1024
Andorra,Europe,8/21/2020,1045
Andorra,Europe,8/22/2020,1045
Andorra,Europe,8/23/2020,1045
Andorra,Europe,8/24/2020,1060
Andorra,Europe,8/25/2020,1060
Andorra,Europe,8/26/2020,1098
Andorra,Europe,8/27/2020,1098
Andorra,Europe,8/28/2020,1124
Andorra,Europe,8/29/2020,1124
Andorra,Europe,8/30/2020,1124
Andorra,Europe,8/31/2020,1176
Andorra,Europe,9/1/2020,1184
Andorra,Europe,9/2/2020,1199
Andorra,Europe,9/3/2020,1199
Andorra,Europe,9/4/2020,1215
Andorra,Europe,9/5/2020,1215
Andorra,Europe,9/6/2020,1215
Andorra,Europe,9/7/2020,1261
Andorra,Europe,9/8/2020,1261
Andorra,Europe,9/9/2020,1301
Andorra,Europe,9/10/2020,1301
Andorra,Europe,9/11/2020,1344
Andorra,Europe,9/12/2020,1344
Andorra,Europe,9/13/2020,1344
Andorra,Europe,9/14/2020,1438
Andorra,Europe,9/15/2020,1438
Andorra,Europe,9/16/2020,1483
Andorra,Europe,9/17/2020,1483
Andorra,Europe,9/18/2020,1564
Andorra,Europe,9/19/2020,1564
Andorra,Europe,9/20/2020,1564
Andorra,Europe,9/21/2020,1681
Andorra,Europe,9/22/2020,1681
Andorra,Europe,9/23/2020,1753
Angola,Africa,1/22/2020,0
Angola,Africa,1/23/2020,0
Angola,Africa,1/24/2020,0
Angola,Africa,1/25/2020,0
Angola,Africa,1/26/2020,0
Angola,Africa,1/27/2020,0
Angola,Africa,1/28/2020,0
Angola,Africa,1/29/2020,0
Angola,Africa,1/30/2020,0
Angola,Africa,1/31/2020,0
Angola,Africa,2/1/2020,0
Angola,Africa,2/2/2020,0
Angola,Africa,2/3/2020,0
Angola,Africa,2/4/2020,0
Angola,Africa,2/5/2020,0
Angola,Africa,2/6/2020,0
Angola,Africa,2/7/2020,0
Angola,Africa,2/8/2020,0
Angola,Africa,2/9/2020,0
Angola,Africa,2/10/2020,0
Angola,Africa,2/11/2020,0
Angola,Africa,2/12/2020,0
Angola,Africa,2/13/2020,0
Angola,Africa,2/14/2020,0
Angola,Africa,2/15/2020,0
Angola,Africa,2/16/2020,0
Angola,Africa,2/17/2020,0
Angola,Africa,2/18/2020,0
Angola,Africa,2/19/2020,0
Angola,Africa,2/20/2020,0
Angola,Africa,2/21/2020,0
Angola,Africa,2/22/2020,0
Angola,Africa,2/23/2020,0
Angola,Africa,2/24/2020,0
Angola,Africa,2/25/2020,0
Angola,Africa,2/26/2020,0
Angola,Africa,2/27/2020,0
Angola,Africa,2/28/2020,0
Angola,Africa,2/29/2020,0
Angola,Africa,3/1/2020,0
Angola,Africa,3/2/2020,0
Angola,Africa,3/3/2020,0
Angola,Africa,3/4/2020,0
Angola,Africa,3/5/2020,0
Angola,Africa,3/6/2020,0
Angola,Africa,3/7/2020,0
Angola,Africa,3/8/2020,0
Angola,Africa,3/9/2020,0
Angola,Africa,3/10/2020,0
Angola,Africa,3/11/2020,0
Angola,Africa,3/12/2020,0
Angola,Africa,3/13/2020,0
Angola,Africa,3/14/2020,0
Angola,Africa,3/15/2020,0
Angola,Africa,3/16/2020,0
Angola,Africa,3/17/2020,0
Angola,Africa,3/18/2020,0
Angola,Africa,3/19/2020,0
Angola,Africa,3/20/2020,1
Angola,Africa,3/21/2020,2
Angola,Africa,3/22/2020,2
Angola,Africa,3/23/2020,3
Angola,Africa,3/24/2020,3
Angola,Africa,3/25/2020,3
Angola,Africa,3/26/2020,4
Angola,Africa,3/27/2020,4
Angola,Africa,3/28/2020,5
Angola,Africa,3/29/2020,7
Angola,Africa,3/30/2020,7
Angola,Africa,3/31/2020,7
Angola,Africa,4/1/2020,8
Angola,Africa,4/2/2020,8
Angola,Africa,4/3/2020,8
Angola,Africa,4/4/2020,10
Angola,Africa,4/5/2020,14
Angola,Africa,4/6/2020,16
Angola,Africa,4/7/2020,17
Angola,Africa,4/8/2020,19
Angola,Africa,4/9/2020,19
Angola,Africa,4/10/2020,19
Angola,Africa,4/11/2020,19
Angola,Africa,4/12/2020,19
Angola,Africa,4/13/2020,19
Angola,Africa,4/14/2020,19
Angola,Africa,4/15/2020,19
Angola,Africa,4/16/2020,19
Angola,Africa,4/17/2020,19
Angola,Africa,4/18/2020,24
Angola,Africa,4/19/2020,24
Angola,Africa,4/20/2020,24
Angola,Africa,4/21/2020,24
Angola,Africa,4/22/2020,25
Angola,Africa,4/23/2020,25
Angola,Africa,4/24/2020,25
Angola,Africa,4/25/2020,25
Angola,Africa,4/26/2020,26
Angola,Africa,4/27/2020,27
Angola,Africa,4/28/2020,27
Angola,Africa,4/29/2020,27
Angola,Africa,4/30/2020,27
Angola,Africa,5/1/2020,30
Angola,Africa,5/2/2020,35
Angola,Africa,5/3/2020,35
Angola,Africa,5/4/2020,35
Angola,Africa,5/5/2020,36
Angola,Africa,5/6/2020,36
Angola,Africa,5/7/2020,36
Angola,Africa,5/8/2020,43
Angola,Africa,5/9/2020,43
Angola,Africa,5/10/2020,45
Angola,Africa,5/11/2020,45
Angola,Africa,5/12/2020,45
Angola,Africa,5/13/2020,45
Angola,Africa,5/14/2020,48
Angola,Africa,5/15/2020,48
Angola,Africa,5/16/2020,48
Angola,Africa,5/17/2020,48
Angola,Africa,5/18/2020,50
Angola,Africa,5/19/2020,52
Angola,Africa,5/20/2020,52
Angola,Africa,5/21/2020,58
Angola,Africa,5/22/2020,60
Angola,Africa,5/23/2020,61
Angola,Africa,5/24/2020,69
Angola,Africa,5/25/2020,70
Angola,Africa,5/26/2020,70
Angola,Africa,5/27/2020,71
Angola,Africa,5/28/2020,74
Angola,Africa,5/29/2020,81
Angola,Africa,5/30/2020,84
Angola,Africa,5/31/2020,86
Angola,Africa,6/1/2020,86
Angola,Africa,6/2/2020,86
Angola,Africa,6/3/2020,86
Angola,Africa,6/4/2020,86
Angola,Africa,6/5/2020,86
Angola,Africa,6/6/2020,88
Angola,Africa,6/7/2020,91
Angola,Africa,6/8/2020,92
Angola,Africa,6/9/2020,96
Angola,Africa,6/10/2020,113
Angola,Africa,6/11/2020,118
Angola,Africa,6/12/2020,130
Angola,Africa,6/13/2020,138
Angola,Africa,6/14/2020,140
Angola,Africa,6/15/2020,142
Angola,Africa,6/16/2020,148
Angola,Africa,6/17/2020,155
Angola,Africa,6/18/2020,166
Angola,Africa,6/19/2020,172
Angola,Africa,6/20/2020,176
Angola,Africa,6/21/2020,183
Angola,Africa,6/22/2020,186
Angola,Africa,6/23/2020,189
Angola,Africa,6/24/2020,197
Angola,Africa,6/25/2020,212
Angola,Africa,6/26/2020,212
Angola,Africa,6/27/2020,259
Angola,Africa,6/28/2020,267
Angola,Africa,6/29/2020,276
Angola,Africa,6/30/2020,284
Angola,Africa,7/1/2020,291
Angola,Africa,7/2/2020,315
Angola,Africa,7/3/2020,328
Angola,Africa,7/4/2020,346
Angola,Africa,7/5/2020,346
Angola,Africa,7/6/2020,346
Angola,Africa,7/7/2020,386
Angola,Africa,7/8/2020,386
Angola,Africa,7/9/2020,396
Angola,Africa,7/10/2020,458
Angola,Africa,7/11/2020,462
Angola,Africa,7/12/2020,506
Angola,Africa,7/13/2020,525
Angola,Africa,7/14/2020,541
Angola,Africa,7/15/2020,576
Angola,Africa,7/16/2020,607
Angola,Africa,7/17/2020,638
Angola,Africa,7/18/2020,687
Angola,Africa,7/19/2020,705
Angola,Africa,7/20/2020,749
Angola,Africa,7/21/2020,779
Angola,Africa,7/22/2020,812
Angola,Africa,7/23/2020,851
Angola,Africa,7/24/2020,880
Angola,Africa,7/25/2020,916
Angola,Africa,7/26/2020,932
Angola,Africa,7/27/2020,950
Angola,Africa,7/28/2020,1000
Angola,Africa,7/29/2020,1078
Angola,Africa,7/30/2020,1109
Angola,Africa,7/31/2020,1148
Angola,Africa,8/1/2020,1164
Angola,Africa,8/2/2020,1199
Angola,Africa,8/3/2020,1280
Angola,Africa,8/4/2020,1344
Angola,Africa,8/5/2020,1395
Angola,Africa,8/6/2020,1483
Angola,Africa,8/7/2020,1538
Angola,Africa,8/8/2020,1572
Angola,Africa,8/9/2020,1672
Angola,Africa,8/10/2020,1679
Angola,Africa,8/11/2020,1735
Angola,Africa,8/12/2020,1762
Angola,Africa,8/13/2020,1815
Angola,Africa,8/14/2020,1852
Angola,Africa,8/15/2020,1879
Angola,Africa,8/16/2020,1906
Angola,Africa,8/17/2020,1935
Angola,Africa,8/18/2020,1966
Angola,Africa,8/19/2020,2015
Angola,Africa,8/20/2020,2044
Angola,Africa,8/21/2020,2068
Angola,Africa,8/22/2020,2134
Angola,Africa,8/23/2020,2171
Angola,Africa,8/24/2020,2222
Angola,Africa,8/25/2020,2283
Angola,Africa,8/26/2020,2332
Angola,Africa,8/27/2020,2415
Angola,Africa,8/28/2020,2471
Angola,Africa,8/29/2020,2551
Angola,Africa,8/30/2020,2624
Angola,Africa,8/31/2020,2654
Angola,Africa,9/1/2020,2729
Angola,Africa,9/2/2020,2777
Angola,Africa,9/3/2020,2805
Angola,Africa,9/4/2020,2876
Angola,Africa,9/5/2020,2935
Angola,Africa,9/6/2020,2965
Angola,Africa,9/7/2020,2981
Angola,Africa,9/8/2020,3033
Angola,Africa,9/9/2020,3092
Angola,Africa,9/10/2020,3217
Angola,Africa,9/11/2020,3279
Angola,Africa,9/12/2020,3335
Angola,Africa,9/13/2020,3388
Angola,Africa,9/14/2020,3439
Angola,Africa,9/15/2020,3569
Angola,Africa,9/16/2020,3675
Angola,Africa,9/17/2020,3789
Angola,Africa,9/18/2020,3848
Angola,Africa,9/19/2020,3901
Angola,Africa,9/20/2020,3991
Angola,Africa,9/21/2020,4117
Angola,Africa,9/22/2020,4236
Angola,Africa,9/23/2020,4363
Antigua and Barbuda,North America,1/22/2020,0
Antigua and Barbuda,North America,1/23/2020,0
Antigua and Barbuda,North America,1/24/2020,0
Antigua and Barbuda,North America,1/25/2020,0
Antigua and Barbuda,North America,1/26/2020,0
Antigua and Barbuda,North America,1/27/2020,0
Antigua and Barbuda,North America,1/28/2020,0
Antigua and Barbuda,North America,1/29/2020,0
Antigua and Barbuda,North America,1/30/2020,0
Antigua and Barbuda,North America,1/31/2020,0
Antigua and Barbuda,North America,2/1/2020,0
Antigua and Barbuda,North America,2/2/2020,0
Antigua and Barbuda,North America,2/3/2020,0
Antigua and Barbuda,North America,2/4/2020,0
Antigua and Barbuda,North America,2/5/2020,0
Antigua and Barbuda,North America,2/6/2020,0
Antigua and Barbuda,North America,2/7/2020,0
Antigua and Barbuda,North America,2/8/2020,0
Antigua and Barbuda,North America,2/9/2020,0
Antigua and Barbuda,North America,2/10/2020,0
Antigua and Barbuda,North America,2/11/2020,0
Antigua and Barbuda,North America,2/12/2020,0
Antigua and Barbuda,North America,2/13/2020,0
Antigua and Barbuda,North America,2/14/2020,0
Antigua and Barbuda,North America,2/15/2020,0
Antigua and Barbuda,North America,2/16/2020,0
Antigua and Barbuda,North America,2/17/2020,0
Antigua and Barbuda,North America,2/18/2020,0
Antigua and Barbuda,North America,2/19/2020,0
Antigua and Barbuda,North America,2/20/2020,0
Antigua and Barbuda,North America,2/21/2020,0
Antigua and Barbuda,North America,2/22/2020,0
Antigua and Barbuda,North America,2/23/2020,0
Antigua and Barbuda,North America,2/24/2020,0
Antigua and Barbuda,North America,2/25/2020,0
Antigua and Barbuda,North America,2/26/2020,0
Antigua and Barbuda,North America,2/27/2020,0
Antigua and Barbuda,North America,2/28/2020,0
Antigua and Barbuda,North America,2/29/2020,0
Antigua and Barbuda,North America,3/1/2020,0
Antigua and Barbuda,North America,3/2/2020,0
Antigua and Barbuda,North America,3/3/2020,0
Antigua and Barbuda,North America,3/4/2020,0
Antigua and Barbuda,North America,3/5/2020,0
Antigua and Barbuda,North America,3/6/2020,0
Antigua and Barbuda,North America,3/7/2020,0
Antigua and Barbuda,North America,3/8/2020,0
Antigua and Barbuda,North America,3/9/2020,0
Antigua and Barbuda,North America,3/10/2020,0
Antigua and Barbuda,North America,3/11/2020,0
Antigua and Barbuda,North America,3/12/2020,0
Antigua and Barbuda,North America,3/13/2020,1
Antigua and Barbuda,North America,3/14/2020,1
Antigua and Barbuda,North America,3/15/2020,1
Antigua and Barbuda,North America,3/16/2020,1
Antigua and Barbuda,North America,3/17/2020,1
Antigua and Barbuda,North America,3/18/2020,1
Antigua and Barbuda,North America,3/19/2020,1
Antigua and Barbuda,North America,3/20/2020,1
Antigua and Barbuda,North America,3/21/2020,1
Antigua and Barbuda,North America,3/22/2020,1
Antigua and Barbuda,North America,3/23/2020,3
Antigua and Barbuda,North America,3/24/2020,3
Antigua and Barbuda,North America,3/25/2020,3
Antigua and Barbuda,North America,3/26/2020,7
Antigua and Barbuda,North America,3/27/2020,7
Antigua and Barbuda,North America,3/28/2020,7
Antigua and Barbuda,North America,3/29/2020,7
Antigua and Barbuda,North America,3/30/2020,7
Antigua and Barbuda,North America,3/31/2020,7
Antigua and Barbuda,North America,4/1/2020,7
Antigua and Barbuda,North America,4/2/2020,9
Antigua and Barbuda,North America,4/3/2020,15
Antigua and Barbuda,North America,4/4/2020,15
Antigua and Barbuda,North America,4/5/2020,15
Antigua and Barbuda,North America,4/6/2020,15
Antigua and Barbuda,North America,4/7/2020,19
Antigua and Barbuda,North America,4/8/2020,19
Antigua and Barbuda,North America,4/9/2020,19
Antigua and Barbuda,North America,4/10/2020,19
Antigua and Barbuda,North America,4/11/2020,21
Antigua and Barbuda,North America,4/12/2020,21
Antigua and Barbuda,North America,4/13/2020,23
Antigua and Barbuda,North America,4/14/2020,23
Antigua and Barbuda,North America,4/15/2020,23
Antigua and Barbuda,North America,4/16/2020,23
Antigua and Barbuda,North America,4/17/2020,23
Antigua and Barbuda,North America,4/18/2020,23
Antigua and Barbuda,North America,4/19/2020,23
Antigua and Barbuda,North America,4/20/2020,23
Antigua and Barbuda,North America,4/21/2020,23
Antigua and Barbuda,North America,4/22/2020,24
Antigua and Barbuda,North America,4/23/2020,24
Antigua and Barbuda,North America,4/24/2020,24
Antigua and Barbuda,North America,4/25/2020,24
Antigua and Barbuda,North America,4/26/2020,24
Antigua and Barbuda,North America,4/27/2020,24
Antigua and Barbuda,North America,4/28/2020,24
Antigua and Barbuda,North America,4/29/2020,24
Antigua and Barbuda,North America,4/30/2020,24
Antigua and Barbuda,North America,5/1/2020,25
Antigua and Barbuda,North America,5/2/2020,25
Antigua and Barbuda,North America,5/3/2020,25
Antigua and Barbuda,North America,5/4/2020,25
Antigua and Barbuda,North America,5/5/2020,25
Antigua and Barbuda,North America,5/6/2020,25
Antigua and Barbuda,North America,5/7/2020,25
Antigua and Barbuda,North America,5/8/2020,25
Antigua and Barbuda,North America,5/9/2020,25
Antigua and Barbuda,North America,5/10/2020,25
Antigua and Barbuda,North America,5/11/2020,25
Antigua and Barbuda,North America,5/12/2020,25
Antigua and Barbuda,North America,5/13/2020,25
Antigua and Barbuda,North America,5/14/2020,25
Antigua and Barbuda,North America,5/15/2020,25
Antigua and Barbuda,North America,5/16/2020,25
Antigua and Barbuda,North America,5/17/2020,25
Antigua and Barbuda,North America,5/18/2020,25
Antigua and Barbuda,North America,5/19/2020,25
Antigua and Barbuda,North America,5/20/2020,25
Antigua and Barbuda,North America,5/21/2020,25
Antigua and Barbuda,North America,5/22/2020,25
Antigua and Barbuda,North America,5/23/2020,25
Antigua and Barbuda,North America,5/24/2020,25
Antigua and Barbuda,North America,5/25/2020,25
Antigua and Barbuda,North America,5/26/2020,25
Antigua and Barbuda,North America,5/27/2020,25
Antigua and Barbuda,North America,5/28/2020,25
Antigua and Barbuda,North America,5/29/2020,25
Antigua and Barbuda,North America,5/30/2020,25
Antigua and Barbuda,North America,5/31/2020,26
Antigua and Barbuda,North America,6/1/2020,26
Antigua and Barbuda,North America,6/2/2020,26
Antigua and Barbuda,North America,6/3/2020,26
Antigua and Barbuda,North America,6/4/2020,26
Antigua and Barbuda,North America,6/5/2020,26
Antigua and Barbuda,North America,6/6/2020,26
Antigua and Barbuda,North America,6/7/2020,26
Antigua and Barbuda,North America,6/8/2020,26
Antigua and Barbuda,North America,6/9/2020,26
Antigua and Barbuda,North America,6/10/2020,26
Antigua and Barbuda,North America,6/11/2020,26
Antigua and Barbuda,North America,6/12/2020,26
Antigua and Barbuda,North America,6/13/2020,26
Antigua and Barbuda,North America,6/14/2020,26
Antigua and Barbuda,North America,6/15/2020,26
Antigua and Barbuda,North America,6/16/2020,26
Antigua and Barbuda,North America,6/17/2020,26
Antigua and Barbuda,North America,6/18/2020,26
Antigua and Barbuda,North America,6/19/2020,26
Antigua and Barbuda,North America,6/20/2020,26
Antigua and Barbuda,North America,6/21/2020,26
Antigua and Barbuda,North America,6/22/2020,26
Antigua and Barbuda,North America,6/23/2020,26
Antigua and Barbuda,North America,6/24/2020,26
Antigua and Barbuda,North America,6/25/2020,65
Antigua and Barbuda,North America,6/26/2020,65
Antigua and Barbuda,North America,6/27/2020,65
Antigua and Barbuda,North America,6/28/2020,69
Antigua and Barbuda,North America,6/29/2020,69
Antigua and Barbuda,North America,6/30/2020,69
Antigua and Barbuda,North America,7/1/2020,69
Antigua and Barbuda,North America,7/2/2020,69
Antigua and Barbuda,North America,7/3/2020,68
Antigua and Barbuda,North America,7/4/2020,68
Antigua and Barbuda,North America,7/5/2020,68
Antigua and Barbuda,North America,7/6/2020,70
Antigua and Barbuda,North America,7/7/2020,70
Antigua and Barbuda,North America,7/8/2020,70
Antigua and Barbuda,North America,7/9/2020,73
Antigua and Barbuda,North America,7/10/2020,74
